date,kospi,dollar,euro,jap,dollaridx,cny,gold,wti,nasdaq,dowjones,eurostock,nikkei,hangsen,usa2,usa5,usa10,usa30
20111104,"1,928.41","1,110.75","1,532.39",14.1976,77.162,175.17,"1,755.30",94.26,"2,686.15","1,253.23","2,291.47","8,801.40","19,842.79",110.22,123.12,130.25,141
20111107,"1,919.10","1,116.25","1,537.19",14.299,77.141,175.8,"1,790.30",95.52,"2,695.25","1,261.12","2,275.92","8,767.09","19,677.89",110.2,123.18,130.55,142
20111108,"1,903.14","1,114.55","1,542.26",14.3434,76.751,176.2,"1,798.40",96.8,"2,727.49","1,275.92","2,303.20","8,655.51","19,678.47",110.2,122.98,130.05,140.75
20111109,"1,907.53","1,119.10","1,516.44",14.3806,78.167,176.5,"1,790.90",95.74,"2,621.65","1,229.10","2,249.39","8,755.44","20,014.43",110.22,123.23,130.81,142.72
20111110,"1,813.25","1,132.35","1,540.90",14.5856,77.973,178.42,"1,758.90",97.78,"2,625.15","1,239.69","2,254.92","8,500.80","18,963.89",110.22,123.05,130.34,141.31
20111111,"1,863.45","1,126.60","1,549.41",14.6093,77.131,177.64,"1,787.50",98.99,"2,678.75","1,263.85","2,324.81","8,514.47","19,137.17",110.17,122.78,129.78,140.44
20111114,"1,902.81","1,127.30","1,536.45",14.6212,77.753,177.37,"1,777.80",98.14,"2,657.22","1,251.78","2,288.32","8,603.70","19,508.18",110.22,123.08,130.45,141.78
20111115,"1,886.12","1,129.00","1,528.16",14.6528,78.062,177.87,"1,781.70",99.37,"2,686.20","1,257.81","2,254.00","8,541.93","19,348.44",110.2,123.02,130.33,141.5
20111116,"1,856.07","1,136.65","1,529.88",14.7492,78.206,179.13,"1,773.80",102.59,"2,639.61","1,236.91","2,267.96","8,463.16","18,960.90",110.17,123.05,130.5,142.12
20111117,"1,876.67","1,133.65","1,525.84",14.7294,78.489,178.48,"1,719.80",98.82,"2,587.99","1,216.13","2,242.78","8,479.63","18,817.47",110.16,123.18,130.83,143.34
20111118,"1,839.17","1,139.25","1,539.47",14.807,78.255,179.22,"1,724.70",97.41,"2,572.50","1,215.65","2,236.68","8,374.91","18,491.23",110.12,122.94,130.3,142.78
20111121,"1,820.03","1,143.75","1,543.89",14.8674,78.463,179.78,"1,678.30",96.92,"2,523.14","1,192.98","2,160.28","8,348.27","18,225.85",110.16,123.02,130.58,143.59
20111122,"1,826.28","1,144.65","1,546.94",14.8695,78.435,180.42,"1,702.20",98.01,"2,521.28","1,188.04","2,136.81","8,314.74","18,251.59",110.2,123.16,130.8,144.09
20111123,"1,783.10","1,160.70","1,548.03",15.0039,79.351,182.55,"1,695.70",96.17,"2,460.08","1,161.79","2,096.79","8,314.74","17,864.43",110.18,123.28,131.22,145.34
20111124,"1,795.06","1,155.65","1,542.74",14.987,79.351,181.65,"1,695.70",96.17,"2,460.08","1,161.79","2,090.25","8,165.18","17,935.10",110.2,123.02,131.22,144.61
20111125,"1,776.40","1,162.50","1,538.68",14.9536,79.831,182.17,"1,685.50",96.77,"2,441.51","1,158.67","2,111.26","8,160.01","17,689.48",110.16,123.06,130.66,143.84
20111128,"1,815.28","1,153.00","1,534.88",14.7811,79.436,180.58,"1,710.80",98.21,"2,527.34","1,192.55","2,221.76","8,287.49","18,037.81",110.2,123.16,130.72,144
20111129,"1,856.52","1,140.00","1,519.16",14.637,79.151,178.76,"1,713.40",99.79,"2,515.51","1,195.19","2,234.17","8,477.82","18,256.20",110.19,123.08,130.47,143.28
20111130,"1,847.51","1,140.55","1,532.84",14.7063,78.491,178.81,"1,745.50",100.36,"2,620.34","1,246.96","2,330.43","8,434.61","17,989.35",110.2,123.01,130.16,141.62
20111201,"1,916.18","1,127.05","1,517.18",14.5015,78.433,176.97,"1,735.30",100.2,"2,626.20","1,244.58","2,313.84","8,597.38","19,002.26",110.18,122.93,129.98,140.66
20111202,"1,916.04","1,128.50","1,512.47",14.4614,78.731,177.43,"1,747.00",100.96,"2,626.93","1,244.28","2,342.50","8,643.75","19,040.39",110.2,123.14,130.5,142.06
20111205,"1,922.90","1,125.00","1,507.72",14.4667,78.671,176.77,"1,730.70",100.99,"2,655.76","1,257.08","2,369.39","8,695.98","19,179.69",110.18,123.1,130.41,141.81
20111206,"1,902.82","1,129.00","1,513.09",14.5209,78.571,177.38,"1,727.90",101.28,"2,649.56","1,258.47","2,356.71","8,575.16","18,942.23",110.2,123.09,130.16,141.03
20111207,"1,919.42","1,129.62","1,514.83",14.5449,78.552,177.47,"1,740.90",100.49,"2,649.21","1,261.01","2,344.92","8,722.17","19,240.58",110.23,123.39,130.77,142.12
20111208,"1,912.39","1,134.05","1,513.22",14.5934,78.912,178.24,"1,709.80",98.34,"2,596.38","1,234.35","2,288.05","8,664.58","19,107.81",110.26,123.57,131.17,142.84
20111209,"1,874.75","1,146.80","1,534.13",14.7889,78.681,180.19,"1,712.80",99.41,"2,646.85","1,255.19","2,342.59","8,536.46","18,586.23",110.24,123.4,130.64,141.5
20111212,"1,899.76","1,149.70","1,516.28",14.7568,79.58,180.75,"1,664.20",97.77,"2,612.26","1,236.47","2,269.46","8,653.82","18,575.66",110.26,123.48,131.03,142.44
20111213,"1,864.06","1,158.00","1,509.68",14.8481,80.289,181.92,"1,659.90",100.14,"2,579.27","1,225.73","2,260.98","8,552.81","18,447.17",110.24,123.49,131.31,143.41
20111214,"1,857.75","1,159.00","1,504.10",14.8504,80.622,181.88,"1,584.30",94.95,"2,539.31","1,211.82","2,205.91","8,519.13","18,354.43",110.21,123.48,131.61,144.75
20111215,"1,819.11","1,157.25","1,506.10",14.8517,80.341,181.56,"1,574.60",93.87,"2,541.01","1,215.75","2,224.89","8,377.37","18,026.84",110.22,123.48,131.48,144.47
20111216,"1,839.96","1,158.65","1,510.47",14.8945,80.249,182.51,"1,595.60",93.53,"2,555.33","1,219.66","2,202.72","8,401.72","18,285.39",110.24,123.66,131.95,145.56
20111219,"1,776.93","1,176.25","1,528.48",15.0686,80.207,185.59,"1,594.40",93.88,"2,523.14","1,205.35","2,202.95","8,296.12","18,070.21",110.23,123.69,132.12,146.31
20111220,"1,793.06","1,158.00","1,514.84",14.8728,80.273,182.45,"1,615.60",97.22,"2,603.73","1,241.30","2,262.39","8,336.48","18,080.20",110.2,123.46,131.59,144.69
20111221,"1,848.41","1,151.30","1,501.81",14.7404,80.35,181.62,"1,611.90",98.67,"2,577.97","1,243.72","2,244.35","8,459.98","18,416.45",110.16,123.3,130.42,143.25
20111222,"1,847.49","1,154.50","1,506.62",14.7653,80.306,182.11,"1,608.90",99.53,"2,599.45","1,254.00","2,273.02","8,395.16","18,378.23",110.15,123.27,130.45,143.47
20111223,"1,867.22","1,149.50","1,499.58",14.724,80.236,181.38,"1,604.70",99.68,"2,618.64","1,265.33","2,290.37","8,395.16","18,629.17",110.12,122.95,129.86,141.97
20111226,"1,856.70","1,155.00","1,508.14",14.8153,80.32,182.77,"1,604.70",99.68,"2,618.64","1,265.33","2,290.37","8,479.34","18,629.17",110.19,122.61,129.86,142.07
20111227,"1,842.02","1,156.15","1,511.09",14.8434,80.135,182.88,"1,594.20",101.34,"2,625.20","1,265.43","2,290.31","8,440.56","18,629.17",110.12,123.02,129.95,142.44
20111228,"1,825.12","1,157.50","1,497.40",14.853,80.883,183.12,"1,562.90",99.36,"2,589.98","1,249.64","2,255.03","8,423.62","18,518.67",110.16,123.28,130.7,144.53
20111229,"1,825.74","1,157.00","1,499.41",14.904,80.911,183.1,"1,539.90",99.65,"2,613.74","1,263.02","2,292.28","8,398.89","18,397.92",110.17,123.38,130.84,144.5
20120102,"1,826.37","1,155.15","1,493.66",15.0234,80.58,183.53,"1,539.90",99.65,"2,613.74","1,263.02","2,370.20","8,398.89","18,397.92",110.29,123.27,130.84,144.55
20120103,"1,875.41","1,145.70","1,495.02",14.9404,79.912,182.03,"1,599.70",102.96,"2,648.72","1,277.06","2,389.91","8,398.89","18,877.41",110.24,123.05,130.55,143.09
20120104,"1,866.22","1,148.35","1,486.37",14.972,80.425,182.44,"1,611.90",103.22,"2,648.36","1,277.30","2,349.89","8,560.11","18,727.31",110.24,123.06,130.39,142.41
20120105,"1,863.74","1,156.05","1,477.78",14.9708,81.25,183.45,"1,619.40",101.81,"2,669.86","1,281.06","2,315.75","8,488.71","18,813.41",110.25,123.11,130.5,142.28
20120106,"1,843.14","1,160.50","1,476.22",15.0733,81.597,183.94,"1,616.10",101.56,"2,674.22","1,277.81","2,298.65","8,390.35","18,593.06",110.26,123.21,130.75,143.03
20120109,"1,826.49","1,158.05","1,478.19",15.0719,81.388,183.39,"1,607.50",101.31,"2,676.56","1,280.70","2,286.45","8,390.35","18,865.72",110.28,123.3,130.86,142.91
20120110,"1,853.22","1,154.55","1,474.99",15.0254,81.101,182.83,"1,631.00",102.24,"2,702.50","1,292.08","2,347.47","8,422.26","19,004.28",110.28,123.24,130.72,142.84
20120111,"1,845.55","1,159.55","1,473.38",15.0816,81.614,184,"1,639.20",100.87,"2,710.76","1,292.48","2,339.51","8,447.88","19,151.94",110.32,123.42,131.2,144
20120112,"1,864.57","1,152.45","1,478.13",15.0137,81.036,182.41,"1,647.30",99.1,"2,724.70","1,295.50","2,345.85","8,385.59","19,095.38",110.33,123.35,130.97,143.56
20120113,"1,875.68","1,151.35","1,459.22",14.9672,81.791,182.56,"1,630.40",98.7,"2,710.67","1,289.09","2,338.01","8,500.02","19,204.42",110.34,123.6,131.55,145
20120116,"1,859.27","1,152.00","1,458.89",14.9991,81.583,182.38,"1,630.40",98.7,"2,710.67","1,289.09","2,361.56","8,378.36","19,012.20",110.35,123.55,131.55,144.97
20120117,"1,892.74","1,143.75","1,457.02",14.8878,81.429,181.17,"1,655.20",100.71,"2,728.08","1,293.67","2,396.63","8,466.40","19,627.75",110.35,123.62,131.59,145.16
20120118,"1,892.39","1,139.10","1,464.77",14.834,80.822,180.47,"1,659.50",100.59,"2,769.71","1,308.04","2,390.64","8,550.58","19,686.92",110.33,123.51,131.27,144.19
20120119,"1,914.97","1,134.40","1,470.36",14.7048,80.405,179.58,"1,654.10",100.39,"2,788.33","1,314.50","2,435.04","8,639.68","19,942.95",110.32,123.3,130.7,142.81
20120120,"1,949.89","1,133.50","1,466.01",14.7303,80.406,178.95,"1,663.70",98.46,"2,786.70","1,315.38","2,426.96","8,766.36","20,110.37",110.3,123.12,130.27,141.88
20120125,"1,952.23","1,127.55","1,478.11",14.5013,79.717,178.41,"1,699.80",99.4,"2,818.31","1,326.05","2,421.12","8,883.69","20,110.37",110.37,123.61,130.77,141.78
20120126,"1,957.18","1,122.50","1,470.59",14.496,79.513,177.07,"1,726.30",99.7,"2,805.28","1,318.43","2,460.40","8,849.47","20,439.14",110.39,123.84,131.44,142.84
20120127,"1,964.83","1,120.75","1,482.59",14.6188,79.011,176.94,"1,731.80",99.56,"2,816.55","1,316.33","2,436.62","8,841.22","20,501.67",110.4,123.89,131.72,143.44
20120130,"1,940.55","1,128.25","1,482.12",14.787,79.302,178.13,"1,731.00",98.78,"2,811.94","1,313.01","2,404.62","8,793.05","20,160.41",110.4,123.97,132.03,144.62
20120131,"1,955.79","1,126.20","1,472.68",14.7699,79.417,178.43,"1,737.80",98.48,"2,813.84","1,312.41","2,416.66","8,802.51","20,390.49",110.38,124.05,132.25,145.44
20120201,"1,959.24","1,123.60","1,478.60",14.7435,79.033,178.13,"1,747.10",97.61,"2,848.27","1,324.09","2,470.79","8,809.79","20,333.37",110.37,124,131.98,144.34
20120202,"1,984.30","1,117.15","1,468.12",14.6494,79.11,177.31,"1,756.80",96.36,"2,859.68","1,325.54","2,478.15","8,876.82","20,739.45",110.37,124.05,132.17,144.59
20120203,"1,972.34","1,117.00","1,468.24",14.5861,79.057,177.22,"1,737.90",97.84,"2,905.66","1,344.90","2,515.15","8,831.93","20,756.98",110.33,123.71,131.33,142.41
20120206,"1,973.13","1,120.50","1,470.77",14.6336,79.186,177.51,"1,722.80",96.91,"2,901.99","1,344.33","2,507.89","8,929.20","20,709.94",110.35,123.86,131.67,143.28
20120207,"1,981.59","1,117.50","1,482.09",14.5537,78.675,177.25,"1,746.40",98.41,"2,904.08","1,347.05","2,514.12","8,917.52","20,699.19",110.31,123.62,131.16,142.31
20120208,"2,003.73","1,117.65","1,481.72",14.5112,78.734,177.52,"1,729.30",98.71,"2,915.86","1,349.96","2,512.92","9,015.59","21,018.46",110.3,123.58,131.09,142.22
20120209,"2,014.62","1,119.05","1,486.88",14.4049,78.652,177.84,"1,739.00",99.84,"2,927.23","1,351.95","2,522.34","9,002.24","21,010.01",110.27,123.39,130.78,141.53
20120210,"1,993.71","1,123.50","1,480.99",14.4688,79.226,178.34,"1,723.30",98.67,"2,903.88","1,342.64","2,480.76","8,947.17","20,783.86",110.27,123.62,131.39,142.78
20120213,"2,005.74","1,120.20","1,478.05",14.4393,79.045,177.88,"1,723.00",100.91,"2,931.39","1,351.77","2,491.54","8,999.18","20,887.40",110.23,123.45,131.12,142.38
20120214,"2,002.64","1,126.30","1,477.53",14.3588,79.694,178.91,"1,715.90",100.74,"2,931.83","1,350.50","2,488.29","9,052.07","20,917.83",110.22,123.55,131.53,143.56
20120215,"2,025.32","1,125.15","1,470.35",14.3551,79.783,178.51,"1,726.30",101.8,"2,915.83","1,343.23","2,493.96","9,260.34","21,365.23",110.23,123.64,131.58,143.31
20120216,"1,997.45","1,125.95","1,479.65",14.2779,79.455,178.87,"1,726.80",102.31,"2,959.85","1,358.04","2,489.35","9,238.10","21,277.28",110.2,123.28,130.98,142.28
20120217,"2,023.47","1,126.88","1,482.12",14.1728,79.456,178.83,"1,724.50",103.24,"2,951.78","1,361.23","2,520.31","9,384.17","21,491.62",110.22,123.3,130.92,142.09
20120220,"2,024.90","1,121.90","1,485.68",14.0854,79.1,178.03,"1,724.50",103.24,"2,951.78","1,361.23","2,550.28","9,485.09","21,424.79",110.2,123.2,130.92,141.76
20120221,"2,024.24","1,125.55","1,490.06",14.1206,79.136,178.59,"1,757.10",105.84,"2,948.57","1,362.21","2,541.60","9,463.02","21,478.72",110.2,123.14,130.64,141.53
20120222,"2,028.65","1,128.70","1,494.97",14.0604,79.303,179.25,"1,770.00",106.28,"2,933.17","1,357.66","2,519.00","9,554.00","21,549.28",110.23,123.34,131.05,142.25
20120223,"2,007.80","1,127.65","1,507.95",14.1027,78.886,179.02,"1,784.90",107.83,"2,956.98","1,363.46","2,508.08","9,595.57","21,380.99",110.21,123.32,131.2,142.69
20120224,"2,019.89","1,124.50","1,513.30",13.8827,78.401,178.56,"1,775.10",109.77,"2,963.75","1,365.74","2,523.69","9,647.38","21,406.86",110.19,123.23,131.19,143
20120227,"1,991.16","1,126.15","1,509.04",13.9799,78.578,178.71,"1,773.60",108.56,"2,966.16","1,367.59","2,513.06","9,633.93","21,217.86",110.23,123.49,131.62,143.97
20120228,"2,003.69","1,125.85","1,516.07",13.9962,78.3,178.81,"1,787.00",106.55,"2,986.76","1,372.18","2,519.72","9,722.52","21,568.73",110.24,123.51,131.67,143.81
20120229,"2,030.25","1,119.30","1,491.74",13.793,78.794,177.61,"1,709.90",107.07,"2,966.89","1,365.68","2,512.11","9,723.24","21,680.08",110.21,123.3,131.27,143.09
20120302,"2,034.63","1,115.50","1,472.30",13.6378,79.462,177.37,"1,708.80",106.7,"2,976.19","1,369.63","2,546.16","9,777.03","21,562.26",110.26,123.49,131.39,142.66
20120305,"2,016.06","1,118.55","1,478.05",13.7178,79.365,177.36,"1,703.00",106.72,"2,950.48","1,364.33","2,529.86","9,698.59","21,265.31",110.21,123.3,131.2,142.34
20120306,"2,000.36","1,124.50","1,474.45",13.899,79.926,178.26,"1,671.40",104.7,"2,910.32","1,343.36","2,443.52","9,637.63","20,806.25",110.27,123.53,131.72,143.44
20120307,"1,982.15","1,122.95","1,476.90",13.8362,79.763,178.12,"1,683.30",106.16,"2,935.69","1,352.63","2,460.77","9,576.06","20,627.78",110.2,123.39,131.52,142.94
20120308,"2,000.76","1,115.45","1,480.70",13.6689,79.179,176.59,"1,698.10",106.58,"2,970.42","1,365.91","2,514.22","9,768.96","20,900.73",110.19,123.27,131.22,142.12
20120309,"2,018.30","1,117.00","1,465.34",13.5468,80.084,176.99,"1,710.90",107.4,"2,988.34","1,370.87","2,515.95","9,929.74","21,086.00",110.16,123.16,131.06,141.75
20120312,"2,002.50","1,123.85","1,478.14",13.6531,79.913,177.65,"1,699.20",106.34,"2,983.66","1,371.09","2,514.97","9,889.86","21,134.18",110.16,123.09,131.08,141.97
20120313,"2,025.04","1,123.20","1,469.53",13.5513,80.21,177.72,"1,693.70",106.71,"3,039.88","1,395.95","2,556.82","9,899.08","21,339.70",110.13,122.8,130.48,140.69
20120314,"2,045.08","1,132.95","1,476.12",13.5374,80.536,178.93,"1,642.50",105.43,"3,040.73","1,394.28","2,574.79","10,050.52","21,307.89",110.03,122.14,129.23,138.06
20120315,"2,043.76","1,124.40","1,471.06",13.4659,80.136,177.43,"1,659.10",105.11,"3,056.37","1,402.60","2,593.97","10,123.28","21,353.53",110.08,122.29,129.34,137.97
20120316,"2,034.44","1,125.90","1,483.32",13.4919,79.734,178.06,"1,655.50",107.06,"3,055.26","1,404.17","2,608.30","10,129.83","21,317.85",110.09,122.23,129.05,137.88
20120319,"2,047.00","1,120.05","1,482.84",13.4371,79.712,177.15,"1,666.90",108.09,"3,078.32","1,409.75","2,608.42","10,141.99","21,115.29",110.05,121.91,128.53,136.81
20120320,"2,042.15","1,127.85","1,491.24",13.4741,79.825,178.43,"1,646.70",105.61,"3,074.15","1,405.52","2,576.61","10,141.99","20,888.24",110.04,121.84,128.55,137.06
20120321,"2,027.23","1,130.40","1,493.83",13.5556,79.896,178.71,"1,650.00",107.27,"3,075.32","1,402.89","2,567.58","10,086.49","20,856.63",110.09,122.12,128.97,137.97
20120322,"2,026.12","1,133.30","1,495.62",13.7245,79.998,179.9,"1,642.30",105.35,"3,063.32","1,392.78","2,530.22","10,127.08","20,901.56",110.09,122.25,128.73,137.06
20120323,"2,026.83","1,135.50","1,507.15",13.7896,79.576,180.06,"1,662.30",106.87,"3,067.92","1,397.11","2,525.43","10,011.47","20,668.80",110.12,122.39,129.05,137.81
20120326,"2,019.19","1,133.25","1,513.86",13.6791,79.179,179.46,"1,685.50",107.03,"3,122.57","1,416.51","2,539.87","10,018.24","20,668.86",110.14,122.45,129.06,137.66
20120327,"2,039.76","1,136.55","1,513.88",13.6645,79.222,180.13,"1,684.80",107.33,"3,120.35","1,412.52","2,525.21","10,255.15","21,046.91",110.18,122.73,129.59,138.31
20120328,"2,031.74","1,137.30","1,514.32",13.7248,79.299,180.46,"1,657.90",105.41,"3,104.96","1,405.54","2,496.68","10,182.57","20,885.42",110.16,122.7,129.58,138.31
20120329,"2,014.41","1,139.15","1,515.13",13.8171,79.357,180.69,"1,652.20",102.78,"3,095.36","1,403.28","2,452.74","10,114.79","20,609.39",110.16,122.88,129.91,138.88
20120330,"2,014.04","1,131.90","1,510.41",13.6679,79.138,179.72,"1,669.30",103.02,"3,091.57","1,408.47","2,477.28","10,083.56","20,555.58",110.15,122.86,129.48,137.75
20120402,"2,029.29","1,125.95","1,499.82",13.7194,78.963,178.76,"1,677.50",105.23,"3,119.70","1,419.04","2,501.18","10,109.87","20,522.26",110.09,122.66,129.7,138
20120403,"2,049.28","1,125.85","1,489.95",13.5899,79.641,178.52,"1,670.00",104.01,"3,113.57","1,413.38","2,458.98","10,050.39","20,790.98",110.01,122.22,128.92,136.81
20120404,"2,018.61","1,131.15","1,486.45",13.7168,79.949,179.69,"1,612.30",101.47,"3,068.09","1,398.96","2,398.46","9,819.99","20,790.98",110.04,122.51,129.38,137.28
20120405,"2,028.77","1,130.40","1,476.81",13.7309,80.293,179.04,"1,628.50",103.31,"3,080.50","1,398.08","2,392.54","9,767.61","20,593.00",110.05,122.71,129.97,138.34
20120406,"2,029.03","1,132.75","1,483.45",13.8749,80.093,179.59,"1,628.50",103.31,"3,080.50","1,398.08","2,392.54","9,688.45","20,593.00",110.11,123.18,131.05,140.25
20120409,"1,997.08","1,137.50","1,490.81",13.9536,79.919,180.31,"1,642.50",102.46,"3,047.08","1,382.20","2,392.54","9,546.26","20,593.00",110.12,123.17,131.14,140.59
20120410,"1,994.41","1,139.65","1,490.89",14.1282,80.098,180.58,"1,659.50",101.02,"2,991.22","1,358.59","2,321.53","9,538.02","20,356.24",110.19,123.44,131.59,141.41
20120412,"1,986.63","1,135.05","1,496.62",14.0303,79.449,179.95,"1,679.50",103.64,"3,055.55","1,387.57","2,352.24","9,524.79","20,327.32",110.2,123.3,131.14,140.47
20120413,"2,008.91","1,134.50","1,483.64",14.0183,80.055,179.87,"1,659.10",102.83,"3,011.33","1,370.26","2,291.51","9,637.99","20,701.04",110.22,123.48,131.53,141.44
20120416,"1,992.63","1,136.10","1,492.72",14.1279,79.732,179.88,"1,648.70",102.93,"2,988.40","1,369.57","2,301.19","9,470.64","20,610.64",110.23,123.54,131.69,141.88
20120417,"1,985.30","1,134.55","1,489.44",14.0311,79.627,180.11,"1,650.30",104.2,"3,042.82","1,390.78","2,367.05","9,464.71","20,562.31",110.22,123.44,131.42,141.28
20120418,"2,004.53","1,140.65","1,496.64",14.0328,79.674,181.09,"1,638.80",102.67,"3,031.45","1,385.14","2,327.84","9,667.26","20,780.73",110.23,123.49,131.56,141.78
20120419,"1,999.86","1,140.65","1,498.59",13.9726,79.707,180.78,"1,640.60",102.27,"3,007.56","1,376.92","2,284.67","9,588.38","20,995.01",110.23,123.55,131.77,142.22
20120420,"1,974.65","1,139.35","1,506.62",13.9703,79.313,180.61,"1,642.10",103.05,"3,000.45","1,378.53","2,311.27","9,561.36","21,010.64",110.23,123.52,131.67,141.97
20120423,"1,972.63","1,141.80","1,501.69",14.0659,79.536,180.99,"1,631.90",103.11,"2,970.45","1,366.94","2,244.83","9,542.17","20,624.39",110.27,123.67,131.98,142.72
20120424,"1,963.42","1,139.45","1,503.51",14.0059,79.326,180.44,"1,643.00",103.55,"2,961.60","1,371.97","2,284.08","9,468.04","20,677.16",110.25,123.56,131.78,142.28
20120425,"1,961.98","1,138.05","1,504.84",14.0033,79.111,181.05,"1,641.40",104.12,"3,029.63","1,390.69","2,322.91","9,561.01","20,646.29",110.25,123.59,131.69,141.94
20120426,"1,964.04","1,133.00","1,496.53",13.9842,79.001,179.6,"1,659.60",104.55,"3,050.61","1,399.98","2,322.69","9,561.83","20,809.71",110.27,123.7,131.92,142.28
20120427,"1,975.35","1,131.37","1,499.57",14.0945,78.757,179.3,"1,664.00",104.93,"3,069.20","1,403.36","2,344.02","9,520.89","20,741.45",110.27,123.77,132.16,142.72
20120430,"1,981.99","1,130.15","1,496.43",14.1631,78.848,179.11,"1,663.40",104.87,"3,046.36","1,397.91","2,306.43","9,520.89","21,094.21",110.27,123.8,132.28,142.88
20120502,"1,999.07","1,130.20","1,486.66",14.1054,79.201,178.74,"1,653.40",105.22,"3,059.85","1,402.31","2,290.31","9,380.25","21,309.08",110.26,123.76,132.19,142.84
20120503,"1,995.11","1,131.25","1,487.76",14.1053,79.293,179.57,"1,634.20",102.54,"3,024.30","1,391.57","2,287.10","9,380.25","21,249.53",110.27,123.78,132.19,142.84
